initial time: 0.0
initial time: 0.0009918212890625
initial time: 0.0010025501251220703
FLOODING: round:18, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.010972738265991211, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.011026144027709961, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.010968923568725586, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:1, iter:9, this-value:NoSolution, time-cost:0.010028839111328125, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:19, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.011022090911865234, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.011000394821166992, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.009970664978027344, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.011032581329345703, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.010997295379638672, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.010972738265991211, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.011028289794921875, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:19, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.013000011444091797, ||iter-of-best-cache:8, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:1, iter:9, this-value:NoSolution, time-cost:0.009969234466552734, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:20, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.010999202728271484, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.012012243270874023, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.010987997055053711, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.01196908950805664, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.02100229263305664, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.01999950408935547, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:20, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.01900005340576172, ||iter-of-best-cache:9, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:21, frame:1, iter:9, this-value:NoSolution, time-cost:0.01600050926208496, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:21, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.026001691818237305, ||iter-of-best-cache:4, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:21, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.028000831604003906, ||iter-of-best-cache:4, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:21, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.02599954605102539, ||iter-of-best-cache:4, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:21, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.0280001163482666, ||iter-of-best-cache:4, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:21, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.020998239517211914, ||iter-of-best-cache:4, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:21, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.015002250671386719, ||iter-of-best-cache:4, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:22, frame:1, iter:9, this-value:NoSolution, time-cost:0.015998125076293945, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:22, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.036000967025756836, ||iter-of-best-cache:5, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:22, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.04000139236450195, ||iter-of-best-cache:5, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:22, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.035997629165649414, ||iter-of-best-cache:5, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:22, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.019001245498657227, ||iter-of-best-cache:5, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:22, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.01499795913696289, ||iter-of-best-cache:5, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:23, frame:1, iter:9, this-value:NoSolution, time-cost:0.013000249862670898, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:23, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.013999462127685547, ||iter-of-best-cache:6, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:23, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.016986370086669922, ||iter-of-best-cache:6, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:23, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.012998342514038086, ||iter-of-best-cache:6, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:23, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.011002063751220703, ||iter-of-best-cache:6, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:24, frame:1, iter:9, this-value:NoSolution, time-cost:0.011002063751220703, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:24, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.01099848747253418, ||iter-of-best-cache:7, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:24, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.01199960708618164, ||iter-of-best-cache:7, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:24, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.011000633239746094, ||iter-of-best-cache:7, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:25, frame:1, iter:9, this-value:NoSolution, time-cost:0.009996414184570312, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:25, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.012000083923339844, ||iter-of-best-cache:8, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:25, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.011031150817871094, ||iter-of-best-cache:8, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:26, frame:1, iter:9, this-value:NoSolution, time-cost:0.011998176574707031, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:26, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.012004852294921875, ||iter-of-best-cache:9, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:27, frame:1, iter:9, this-value:NoSolution, time-cost:0.01199793815612793, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING:all-frame-final-object-value:[-106.01208841051138, -106.01208841051138, -106.01208841051138], frame-final-best-servers:[[1, 1, 1, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1]]
-----------------------frame 1------------------------------
initial time: 0.0
round:1, iter:1, this-value:-25.863901747228194, time-cost:0.012031793594360352, round-best-server:1, round-best-value:-25.863901747228194
round:1, iter:2, this-value:-46.25676931086006, time-cost:0.01100015640258789, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:3, this-value:-33.89141735242314, time-cost:0.01199960708618164, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:4, this-value:-24.187434725389156, time-cost:0.011001825332641602, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:5, this-value:-43.258461126566715, time-cost:0.011000394821166992, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:6, this-value:-31.69461641844148, time-cost:0.01099848747253418, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:7, this-value:0.0, time-cost:0.010999917984008789, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:8, this-value:-42.51416921381617, time-cost:0.009999513626098633, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:9, this-value:-31.14928849729893, time-cost:0.011971712112426758, round-best-server:2, round-best-value:-46.25676931086006
round:2, iter:1, this-value:-72.12067105808825, time-cost:0.011029481887817383, round-best-server:1, round-best-value:-72.12067105808825
round:2, iter:3, this-value:-80.1481866632832, time-cost:0.009999752044677734, round-best-server:3, round-best-value:-80.1481866632832
round:2, iter:4, this-value:-70.44420403624922, time-cost:0.012005090713500977, round-best-server:3, round-best-value:-80.1481866632832
round:2, iter:5, this-value:-46.25676931086006, time-cost:0.009995222091674805, round-best-server:3, round-best-value:-80.1481866632832
round:2, iter:6, this-value:-77.95138572930153, time-cost:0.010000228881835938, round-best-server:3, round-best-value:-80.1481866632832
round:2, iter:7, this-value:-46.25676931086006, time-cost:0.011999845504760742, round-best-server:3, round-best-value:-80.1481866632832
round:2, iter:8, this-value:-46.25676931086006, time-cost:0.010999679565429688, round-best-server:3, round-best-value:-80.1481866632832
round:2, iter:9, this-value:-77.40605780815899, time-cost:0.011000633239746094, round-best-server:3, round-best-value:-80.1481866632832
round:3, iter:1, this-value:-106.01208841051138, time-cost:0.011001825332641602, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:4, this-value:-104.33562138867237, time-cost:0.010970354080200195, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:5, this-value:-80.1481866632832, time-cost:0.011997222900390625, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:6, this-value:-80.1481866632832, time-cost:0.012031316757202148, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:7, this-value:-80.1481866632832, time-cost:0.011968374252319336, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:8, this-value:-80.1481866632832, time-cost:0.01100468635559082, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:9, this-value:-80.1481866632832, time-cost:0.009997367858886719, round-best-server:1, round-best-value:-106.01208841051138
round:4, iter:4, this-value:-106.01208841051138, time-cost:0.011029958724975586, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:5, this-value:-106.01208841051138, time-cost:0.010967731475830078, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:6, this-value:-106.01208841051138, time-cost:0.01099848747253418, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:7, this-value:-106.01208841051138, time-cost:0.012032508850097656, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:8, this-value:-106.01208841051138, time-cost:0.01100015640258789, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:9, this-value:-106.01208841051138, time-cost:0.010999679565429688, round-best-server:4, round-best-value:-106.01208841051138
frame-final-object-value:-106.01208841051138, frame-final-best-servers:[1, 1, 1, 0, 0, 0, 0, 0, 0]
-----------------------frame 2------------------------------
initial time: 0.0010023117065429688
round:1, iter:1, this-value:-25.86390174722819, time-cost:0.010998725891113281, round-best-server:1, round-best-value:-25.86390174722819
round:1, iter:2, this-value:-46.25676931086006, time-cost:0.009999275207519531, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:3, this-value:-33.89141735242313, time-cost:0.01199793815612793, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:4, this-value:-24.187434725389153, time-cost:0.010968923568725586, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:5, this-value:-43.258461126566715, time-cost:0.012003898620605469, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:6, this-value:-31.694616418441477, time-cost:0.011996030807495117, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:7, this-value:0.0, time-cost:0.010999679565429688, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:8, this-value:-42.51416921381617, time-cost:0.012967586517333984, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:9, this-value:-31.149288497298926, time-cost:0.019001007080078125, round-best-server:2, round-best-value:-46.25676931086006
round:2, iter:1, this-value:-72.12067105808825, time-cost:0.015998363494873047, round-best-server:1, round-best-value:-72.12067105808825
round:2, iter:3, this-value:-80.14818666328318, time-cost:0.012004613876342773, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:4, this-value:-70.4442040362492, time-cost:0.01099705696105957, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:5, this-value:-46.25676931086006, time-cost:0.01100015640258789, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:6, this-value:-77.95138572930153, time-cost:0.0110015869140625, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:7, this-value:-46.25676931086006, time-cost:0.01200246810913086, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:8, this-value:-46.25676931086006, time-cost:0.011998891830444336, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:9, this-value:-77.40605780815898, time-cost:0.011000394821166992, round-best-server:3, round-best-value:-80.14818666328318
round:3, iter:1, this-value:-106.01208841051138, time-cost:0.010997295379638672, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:4, this-value:-104.33562138867234, time-cost:0.013001203536987305, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:5, this-value:-80.14818666328318, time-cost:0.013000965118408203, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:6, this-value:-80.14818666328318, time-cost:0.012000560760498047, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:7, this-value:-80.14818666328318, time-cost:0.010996818542480469, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:8, this-value:-80.14818666328318, time-cost:0.011999368667602539, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:9, this-value:-80.14818666328318, time-cost:0.012000322341918945, round-best-server:1, round-best-value:-106.01208841051138
round:4, iter:4, this-value:-106.01208841051138, time-cost:0.01100921630859375, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:5, this-value:-106.01208841051138, time-cost:0.0110321044921875, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:6, this-value:-106.01208841051138, time-cost:0.014967918395996094, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:7, this-value:-106.01208841051138, time-cost:0.014000892639160156, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:8, this-value:-106.01208841051138, time-cost:0.014002799987792969, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:9, this-value:-106.01208841051138, time-cost:0.015998125076293945, round-best-server:4, round-best-value:-106.01208841051138
frame-final-object-value:-106.01208841051138, frame-final-best-servers:[1, 1, 1, 0, 0, 0, 0, 0, 0]
-----------------------frame 3------------------------------
initial time: 0.0
round:1, iter:1, this-value:-25.863901747228194, time-cost:0.01100015640258789, round-best-server:1, round-best-value:-25.863901747228194
round:1, iter:2, this-value:-46.25676931086006, time-cost:0.010999679565429688, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:3, this-value:-33.89141735242313, time-cost:0.0110321044921875, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:4, this-value:-24.187434725389153, time-cost:0.011001825332641602, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:5, this-value:-43.258461126566715, time-cost:0.010001420974731445, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:6, this-value:-31.69461641844148, time-cost:0.011997699737548828, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:7, this-value:0.0, time-cost:0.011002540588378906, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:8, this-value:-42.514169213816174, time-cost:0.009996652603149414, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:9, this-value:-31.149288497298926, time-cost:0.010966062545776367, round-best-server:2, round-best-value:-46.25676931086006
round:2, iter:1, this-value:-72.12067105808825, time-cost:0.011001348495483398, round-best-server:1, round-best-value:-72.12067105808825
round:2, iter:3, this-value:-80.14818666328318, time-cost:0.011030912399291992, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:4, this-value:-70.4442040362492, time-cost:0.011003255844116211, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:5, this-value:-46.25676931086006, time-cost:0.010997772216796875, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:6, this-value:-77.95138572930153, time-cost:0.011967182159423828, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:7, this-value:-46.25676931086006, time-cost:0.011035680770874023, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:8, this-value:-46.25676931086006, time-cost:0.01099848747253418, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:9, this-value:-77.40605780815898, time-cost:0.010965824127197266, round-best-server:3, round-best-value:-80.14818666328318
round:3, iter:1, this-value:-106.01208841051138, time-cost:0.011032819747924805, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:4, this-value:-104.33562138867234, time-cost:0.010994434356689453, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:5, this-value:-80.14818666328318, time-cost:0.010004758834838867, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:6, this-value:-80.14818666328318, time-cost:0.010030508041381836, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:7, this-value:-80.14818666328318, time-cost:0.011968612670898438, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:8, this-value:-80.14818666328318, time-cost:0.009992361068725586, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:9, this-value:-80.14818666328318, time-cost:0.01000213623046875, round-best-server:1, round-best-value:-106.01208841051138
round:4, iter:4, this-value:-106.01208841051138, time-cost:0.011028289794921875, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:5, this-value:-106.01208841051138, time-cost:0.00997018814086914, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:6, this-value:-106.01208841051138, time-cost:0.00996851921081543, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:7, this-value:-106.01208841051138, time-cost:0.012023687362670898, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:8, this-value:-106.01208841051138, time-cost:0.010977745056152344, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:9, this-value:-106.01208841051138, time-cost:0.011028528213500977, round-best-server:4, round-best-value:-106.01208841051138
frame-final-object-value:-106.01208841051138, frame-final-best-servers:[1, 1, 1, 0, 0, 0, 0, 0, 0]
-----------------------frame 2------------------------------
initial time: 0.0
round:1, iter:1, this-value:-25.86390174722819, time-cost:0.010035514831542969, round-best-server:1, round-best-value:-25.86390174722819
round:1, iter:2, this-value:-46.25676931086006, time-cost:0.010995864868164062, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:3, this-value:-33.89141735242313, time-cost:0.011000394821166992, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:4, this-value:-24.187434725389153, time-cost:0.011969566345214844, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:5, this-value:-43.258461126566715, time-cost:0.011030912399291992, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:6, this-value:-31.694616418441477, time-cost:0.013001680374145508, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:7, this-value:0.0, time-cost:0.012023448944091797, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:8, this-value:-42.51416921381617, time-cost:0.010000944137573242, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:9, this-value:-31.149288497298926, time-cost:0.01100015640258789, round-best-server:2, round-best-value:-46.25676931086006
round:2, iter:1, this-value:-72.12067105808825, time-cost:0.011000633239746094, round-best-server:1, round-best-value:-72.12067105808825
round:2, iter:3, this-value:-80.14818666328318, time-cost:0.010027170181274414, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:4, this-value:-70.4442040362492, time-cost:0.01199960708618164, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:5, this-value:-46.25676931086006, time-cost:0.011001110076904297, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:6, this-value:-77.95138572930153, time-cost:0.009968757629394531, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:7, this-value:-46.25676931086006, time-cost:0.012026071548461914, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:8, this-value:-46.25676931086006, time-cost:0.010004997253417969, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:9, this-value:-77.40605780815898, time-cost:0.009994983673095703, round-best-server:3, round-best-value:-80.14818666328318
round:3, iter:1, this-value:-106.01208841051138, time-cost:0.011003971099853516, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:4, this-value:-104.33562138867234, time-cost:0.010001182556152344, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:5, this-value:-80.14818666328318, time-cost:0.010999202728271484, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:6, this-value:-80.14818666328318, time-cost:0.011000394821166992, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:7, this-value:-80.14818666328318, time-cost:0.011000633239746094, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:8, this-value:-80.14818666328318, time-cost:0.010609626770019531, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:9, this-value:-80.14818666328318, time-cost:0.011966705322265625, round-best-server:1, round-best-value:-106.01208841051138
round:4, iter:4, this-value:-106.01208841051138, time-cost:0.010031700134277344, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:5, this-value:-106.01208841051138, time-cost:0.009999513626098633, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:6, this-value:-106.01208841051138, time-cost:0.012000560760498047, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:7, this-value:-106.01208841051138, time-cost:0.009970903396606445, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:8, this-value:-106.01208841051138, time-cost:0.010030269622802734, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:9, this-value:-106.01208841051138, time-cost:0.012003898620605469, round-best-server:4, round-best-value:-106.01208841051138
frame-final-object-value:-106.01208841051138, frame-final-best-servers:[1, 1, 1, 0, 0, 0, 0, 0, 0]
-----------------------frame 3------------------------------
initial time: 0.0009732246398925781
round:1, iter:1, this-value:-25.863901747228194, time-cost:0.011028289794921875, round-best-server:1, round-best-value:-25.863901747228194
round:1, iter:2, this-value:-46.25676931086006, time-cost:0.011971235275268555, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:3, this-value:-33.89141735242313, time-cost:0.011028528213500977, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:4, this-value:-24.187434725389153, time-cost:0.011000871658325195, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:5, this-value:-43.258461126566715, time-cost:0.01199960708618164, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:6, this-value:-31.69461641844148, time-cost:0.01100015640258789, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:7, this-value:0.0, time-cost:0.011972188949584961, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:8, this-value:-42.514169213816174, time-cost:0.010998964309692383, round-best-server:2, round-best-value:-46.25676931086006
round:1, iter:9, this-value:-31.149288497298926, time-cost:0.010999441146850586, round-best-server:2, round-best-value:-46.25676931086006
round:2, iter:1, this-value:-72.12067105808825, time-cost:0.010002851486206055, round-best-server:1, round-best-value:-72.12067105808825
round:2, iter:3, this-value:-80.14818666328318, time-cost:0.011024951934814453, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:4, this-value:-70.4442040362492, time-cost:0.01100015640258789, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:5, this-value:-46.25676931086006, time-cost:0.009974002838134766, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:6, this-value:-77.95138572930153, time-cost:0.011026144027709961, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:7, this-value:-46.25676931086006, time-cost:0.010968208312988281, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:8, this-value:-46.25676931086006, time-cost:0.011008501052856445, round-best-server:3, round-best-value:-80.14818666328318
round:2, iter:9, this-value:-77.40605780815898, time-cost:0.011023283004760742, round-best-server:3, round-best-value:-80.14818666328318
round:3, iter:1, this-value:-106.01208841051138, time-cost:0.01100015640258789, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:4, this-value:-104.33562138867234, time-cost:0.010009050369262695, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:5, this-value:-80.14818666328318, time-cost:0.010991811752319336, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:6, this-value:-80.14818666328318, time-cost:0.009969472885131836, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:7, this-value:-80.14818666328318, time-cost:0.010030508041381836, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:8, this-value:-80.14818666328318, time-cost:0.012000322341918945, round-best-server:1, round-best-value:-106.01208841051138
round:3, iter:9, this-value:-80.14818666328318, time-cost:0.011002063751220703, round-best-server:1, round-best-value:-106.01208841051138
round:4, iter:4, this-value:-106.01208841051138, time-cost:0.009998798370361328, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:5, this-value:-106.01208841051138, time-cost:0.012002706527709961, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:6, this-value:-106.01208841051138, time-cost:0.011998891830444336, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:7, this-value:-106.01208841051138, time-cost:0.011999845504760742, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:8, this-value:-106.01208841051138, time-cost:0.015001773834228516, round-best-server:4, round-best-value:-106.01208841051138
round:4, iter:9, this-value:-106.01208841051138, time-cost:0.019001483917236328, round-best-server:4, round-best-value:-106.01208841051138
frame-final-object-value:-106.01208841051138, frame-final-best-servers:[1, 1, 1, 0, 0, 0, 0, 0, 0]
FLOODING: round:1, frame:2, iter:1, this-value:-25.86390174722819, time-cost:0.013000249862670898, ||iter-of-best-cache:1, frame-of-best-cache:2, round-best-value:-25.86390174722819
FLOODING: round:1, frame:2, iter:2, this-value:-46.25676931086006, time-cost:0.012999773025512695, ||iter-of-best-cache:2, frame-of-best-cache:2, round-best-value:-46.25676931086006
FLOODING: round:1, frame:2, iter:3, this-value:-33.89141735242313, time-cost:0.011999130249023438, ||iter-of-best-cache:2, frame-of-best-cache:2, round-best-value:-46.25676931086006
FLOODING: round:1, frame:2, iter:4, this-value:-24.187434725389153, time-cost:0.010000467300415039, ||iter-of-best-cache:2, frame-of-best-cache:2, round-best-value:-46.25676931086006
